id,letnik,znamka,tip,prostornina,moc,km,cena 
227087900,2009,MV Agusta,Sports And Super Sports Bike,1078,140,4073,9999
227087900,2009,MV Agusta,Sports And Super Sports Bike,1078,139,17187,9999
192115767,2009,MV Agusta,Sports And Super Sports Bike,1000,137,18900,10100
223181195,2009,Yamaha,Sports And Super Sports Bike,998,134,20126,10200
230075453,2009,Ducati,Sports And Super Sports Bike,1198,120,19020,10250
235511672,2009,Ducati,Sports And Super Sports Bike,1198,120,19000,10290
237174303,2009,Kawasaki,Sports And Super Sports Bike,998,138,22436,8480
237174303,2009,Ducati,Sports And Super Sports Bike,1198,120,7280,10499
219382649,2009,BMW,Sports And Super Sports Bike,1300,129,11882,10500
234497735,2009,BMW,Sports And Super Sports Bike,999,142,18602,10690
231233370,2009,MV Agusta,Sports And Super Sports Bike,1078,140,6841,10990
237618334,2009,Ducati,Sports And Super Sports Bike,1198,125,11875,10990
236656322,2009,Ducati,Sports And Super Sports Bike,1000,113,19900,10990
229451861,2009,Ducati,Sports And Super Sports Bike,1099,113,21000,10990
231699951,2009,Ducati,Sports And Super Sports Bike,1198,120,19800,11499
231699951,2009,Yamaha,Sports And Super Sports Bike,998,134,13200,11500
234099660,2009,Ducati,Sports And Super Sports Bike,1198,132,19500,11680
235466017,2009,Ducati,Sports And Super Sports Bike,1198,120,19500,11800
235466017,2009,Ducati,Sports And Super Sports Bike,1198,120,8021,13650
234228592,2009,Ducati,Sports And Super Sports Bike,1198,132,13266,13900
233828639,2009,BMW,Sports And Super Sports Bike,1170,98,22950,14980
237220248,2009,Ducati,Sports And Super Sports Bike,1198,125,3300,17500
237220248,2009,Ducati,Sports And Super Sports Bike,1198,140,1700,20800
235513551,2010,Suzuki,Sports And Super Sports Bike,654,63,14500,3999
237029599,2010,Honda,Sports And Super Sports Bike,599,75,16786,4290
236349066,2010,Ducati,Sports And Super Sports Bike,1198,125,15178,14600
235554748,2010,Honda,Sports And Super Sports Bike,599,75,4152,4399
235554748,2010,Kawasaki,Sports And Super Sports Bike,599,98,34420,4590
216569680,2010,Yamaha,Sports And Super Sports Bike,600,72,11231,4750
234577470,2010,Yamaha,Sports And Super Sports Bike,600,88,14500,4990
236469704,2010,Suzuki,Sports And Super Sports Bike,600,92,25500,5490
236469704,2010,Suzuki,Sports And Super Sports Bike,1255,72,12192,5490
229915493,2010,Buell,Sports And Super Sports Bike,1125,109,14109,5490
205843025,2010,Buell,Sports And Super Sports Bike,1125,109,16032,5499
205843025,2010,Kawasaki,Sports And Super Sports Bike,599,94,27000,5500
236694005,2010,Suzuki,Sports And Super Sports Bike,750,110,17100,5500
231801885,2010,Suzuki,Sports And Super Sports Bike,599,92,14990,5750
236117335,2010,Suzuki,Sports And Super Sports Bike,750,110,29500,5850
236827827,2010,Suzuki,Sports And Super Sports Bike,600,92,31448,5850
236312989,2010,Buell,Sports And Super Sports Bike,1125,109,9078,5890
235078301,2010,Triumph,Sports And Super Sports Bike,675,91,14000,5900
225888247,2010,Kawasaki,Sports And Super Sports Bike,748,78,14314,5900
225888247,2010,Triumph,Sports And Super Sports Bike,675,92,18400,5975
232664351,2010,Suzuki,Sports And Super Sports Bike,999,136,25922,5990
236646769,2010,Kawasaki,Sports And Super Sports Bike,599,94,43000,5990
235483698,2010,Honda,Sports And Super Sports Bike,600,88,40267,5990
233421260,2010,Yamaha,Sports And Super Sports Bike,998,110,12511,5990
216786073,2010,Kawasaki,Sports And Super Sports Bike,599,94,14500,5999
234846616,2010,Suzuki,Sports And Super Sports Bike,599,92,4600,5999
234846616,2010,Yamaha,Sports And Super Sports Bike,998,110,18175,5999
232345712,2010,Suzuki,Sports And Super Sports Bike,600,92,11000,6000
234865264,2010,Suzuki,Sports And Super Sports Bike,599,92,10715,6000
234865264,2010,Triumph,Sports And Super Sports Bike,675,72,35000,6000
232113824,2010,Suzuki,Sports And Super Sports Bike,599,92,10000,6000
230751333,2010,Buell,Sports And Super Sports Bike,1125,109,22900,6100
235332653,2010,Kawasaki,Sports And Super Sports Bike,599,92,16900,6180
235332653,2010,Kawasaki,Sports And Super Sports Bike,599,94,2500,6250
235806597,2010,Suzuki,Sports And Super Sports Bike,600,92,15730,6250
235365308,2010,Kawasaki,Sports And Super Sports Bike,599,94,23300,6250
225287452,2010,KTM,Sports And Super Sports Bike,1190,113,37397,6290
237146008,2010,Suzuki,Sports And Super Sports Bike,600,92,12900,6290
236942301,2010,Honda,Sports And Super Sports Bike,600,88,24600,6290
236942301,2010,Suzuki,Sports And Super Sports Bike,750,110,13000,6299
235574135,2010,Suzuki,Sports And Super Sports Bike,750,110,18669,6300
237060408,2010,Honda,Sports And Super Sports Bike,599,88,10500,6300
237045782,2010,Suzuki,Sports And Super Sports Bike,599,92,19868,6490
237307737,2010,Honda,Sports And Super Sports Bike,999,131,41148,6490
236857000,2010,Kawasaki,Sports And Super Sports Bike,600,94,31031,6490
236572229,2010,Suzuki,Sports And Super Sports Bike,750,110,19000,6500
236572229,2010,Suzuki,Sports And Super Sports Bike,999,136,25200,6500
235350088,2010,Honda,Sports And Super Sports Bike,1000,131,17999,6500
223374273,2010,Kawasaki,Sports And Super Sports Bike,600,72,11800,6500
223374273,2010,Suzuki,Sports And Super Sports Bike,750,110,16028,6550
226329845,2010,Suzuki,Sports And Super Sports Bike,750,110,25300,6600
230784592,2010,Suzuki,Sports And Super Sports Bike,750,110,6167,6666
232373794,2010,Aprilia,Sports And Super Sports Bike,998,102,22424,6680
232373794,2010,Kawasaki,Sports And Super Sports Bike,599,94,16000,6700
235321340,2010,Suzuki,Sports And Super Sports Bike,999,136,20646,6700
231114628,2010,Ducati,Sports And Super Sports Bike,1198,120,63500,6790
235859069,2010,Honda,Sports And Super Sports Bike,599,88,10900,6790
234982165,2010,Suzuki,Sports And Super Sports Bike,999,136,25422,6790
237071120,2010,Honda,Sports And Super Sports Bike,999,133,41800,6799
237071120,2010,Aprilia,Sports And Super Sports Bike,999,132,1350,6800
236307308,2010,Honda,Sports And Super Sports Bike,1000,131,19372,6900
229342857,2010,Yamaha,Sports And Super Sports Bike,599,96,18500,6950
237399565,2010,Kawasaki,Sports And Super Sports Bike,599,94,9500,6950
237146034,2010,Yamaha,Sports And Super Sports Bike,998,110,17500,6990
236686023,2010,Suzuki,Sports And Super Sports Bike,750,110,8473,6990
236686023,2010,Honda,Sports And Super Sports Bike,1000,131,18000,6990
235872764,2010,Honda,Sports And Super Sports Bike,600,88,11900,6990
233815626,2010,Suzuki,Sports And Super Sports Bike,999,136,34300,6990
233815626,2010,Triumph,Sports And Super Sports Bike,675,91,16350,6990
231022357,2010,Suzuki,Sports And Super Sports Bike,750,110,19675,6990
229307288,2010,Honda,Sports And Super Sports Bike,600,88,13716,6990
235337652,2010,BMW,Sports And Super Sports Bike,1293,129,73400,6999
235337652,2010,Honda,Sports And Super Sports Bike,599,88,17500,7199
233975381,2010,Honda,Sports And Super Sports Bike,600,88,24500,7199
231152597,2010,Aprilia,Sports And Super Sports Bike,999,132,10800,7200
237644226,2010,Suzuki,Sports And Super Sports Bike,999,136,23162,7200
236391016,2010,Kawasaki,Sports And Super Sports Bike,998,138,17850,7200
236315227,2010,Suzuki,Sports And Super Sports Bike,999,136,18890,7250
236315227,2010,Honda,Sports And Super Sports Bike,999,131,34700,7285
237609385,2010,Triumph,Sports And Super Sports Bike,675,92,14940,7290
237028002,2010,Ducati,Sports And Super Sports Bike,848,92,21311,7390
234946470,2010,Triumph,Sports And Super Sports Bike,675,92,20066,7400
235311935,2010,Suzuki,Sports And Super Sports Bike,998,136,21140,7400
232077511,2010,Yamaha,Sports And Super Sports Bike,998,134,20000,7450
233870341,2010,Triumph,Sports And Super Sports Bike,675,92,15000,7450
233870341,2010,Kawasaki,Sports And Super Sports Bike,599,94,19247,7480
233783156,2010,Kawasaki,Sports And Super Sports Bike,998,138,11265,7490
237123460,2010,Honda,Sports And Super Sports Bike,999,131,22849,7490
237123460,2010,Suzuki,Sports And Super Sports Bike,999,136,19073,7490
235942600,2010,Kawasaki,Sports And Super Sports Bike,998,138,6600,7490
235448687,2010,Suzuki,Sports And Super Sports Bike,999,136,22000,7490
230690822,2010,KTM,Sports And Super Sports Bike,1000,88,17310,7490
230690822,2010,Suzuki,Sports And Super Sports Bike,999,136,24950,7490
230641049,2010,Yamaha,Sports And Super Sports Bike,599,95,4880,7490
229808049,2010,Kawasaki,Sports And Super Sports Bike,600,35,1450,7490
196016777,2010,Ducati,Sports And Super Sports Bike,849,96,12718,7499
237218406,2010,Kawasaki,Sports And Super Sports Bike,998,138,17168,7500
232462379,2010,Honda,Sports And Super Sports Bike,1000,131,15000,7500
232462379,2010,Yamaha,Sports And Super Sports Bike,998,132,12600,7590
224431510,2010,Honda,Sports And Super Sports Bike,999,131,24966,7590
218383727,2010,Buell,Sports And Super Sports Bike,1125,109,5800,7599
226149211,2010,Suzuki,Sports And Super Sports Bike,999,136,15369,7600
236973634,2010,Honda,Sports And Super Sports Bike,999,131,16127,7690
237123459,2010,Honda,Sports And Super Sports Bike,600,88,21993,7690
235022944,2010,Yamaha,Sports And Super Sports Bike,998,134,21500,7699
235022944,2010,KTM,Sports And Super Sports Bike,1150,113,23280,7790
234794560,2010,Honda,Sports And Super Sports Bike,599,88,10563,7790
211029910,2010,Ducati,Sports And Super Sports Bike,850,76,7500,7848
211029910,2010,Yamaha,Sports And Super Sports Bike,998,134,41557,7890
236581374,2010,Suzuki,Sports And Super Sports Bike,999,136,14500,7900
237125160,2010,Kawasaki,Sports And Super Sports Bike,998,138,9850,7900
237305798,2010,Yamaha,Sports And Super Sports Bike,998,134,12250,7950
225020945,2010,BMW,Sports And Super Sports Bike,1293,129,70900,7979
235183552,2010,Suzuki,Sports And Super Sports Bike,999,136,5850,7990
237602802,2010,Ducati,Sports And Super Sports Bike,849,92,9361,7990
236956256,2010,Honda,Sports And Super Sports Bike,999,131,12597,7990
236039741,2010,Yamaha,Sports And Super Sports Bike,998,134,44000,7990
236039741,2010,BMW,Sports And Super Sports Bike,999,142,60200,7990
234801869,2010,Honda,Sports And Super Sports Bike,999,131,15060,7990
234725630,2010,BMW,Sports And Super Sports Bike,1300,129,50180,7990
224996336,2010,Suzuki,Sports And Super Sports Bike,1000,136,12000,8000
236634270,2010,Yamaha,Sports And Super Sports Bike,998,35,12600,8000
235852772,2010,Suzuki,Sports And Super Sports Bike,999,136,39000,8100
237494221,2010,Yamaha,Sports And Super Sports Bike,599,95,9967,8280
237494221,2010,Suzuki,Sports And Super Sports Bike,1000,136,16480,8280
236024476,2010,Honda,Sports And Super Sports Bike,1000,131,9352,8390
237065422,2010,Yamaha,Sports And Super Sports Bike,599,95,15200,8400
237065422,2010,Honda,Sports And Super Sports Bike,1000,131,8039,8400
231730701,2010,Yamaha,Sports And Super Sports Bike,998,134,17000,8499
236147903,2010,Aprilia,Sports And Super Sports Bike,1000,132,16600,8499
234714324,2010,MV Agusta,Sports And Super Sports Bike,998,137,9258,8499
234714324,2010,Kawasaki,Sports And Super Sports Bike,599,99,32117,8500
237548579,2010,BMW,Sports And Super Sports Bike,1000,142,36700,8500
234252001,2010,Suzuki,Sports And Super Sports Bike,1000,136,2940,8590
162189076,2010,BMW,Sports And Super Sports Bike,1297,129,32000,8599
236507833,2010,Yamaha,Sports And Super Sports Bike,998,134,19800,8650
229734723,2010,Moto Guzzi,Sports And Super Sports Bike,1151,78,19700,8750
229734723,2010,Honda,Sports And Super Sports Bike,999,131,27373,8750
220837319,2010,Honda,Sports And Super Sports Bike,999,131,31409,8750
220836679,2010,Yamaha,Sports And Super Sports Bike,600,95,5017,8799
231772404,2010,KTM,Sports And Super Sports Bike,1200,121,23400,8800
232722306,2010,Suzuki,Sports And Super Sports Bike,999,136,13500,8880
233032152,2010,Aprilia,Sports And Super Sports Bike,998,132,16500,8888
233940745,2010,Suzuki,Sports And Super Sports Bike,999,136,16324,8890
233940745,2010,Suzuki,Sports And Super Sports Bike,1340,145,7700,8890
231133344,2010,Ducati,Sports And Super Sports Bike,1198,127,15000,8900
234131257,2010,Honda,Sports And Super Sports Bike,998,131,13982,8950
234131257,2010,Yamaha,Sports And Super Sports Bike,1000,129,11500,8950
232631749,2010,BMW,Sports And Super Sports Bike,999,142,37050,8990
237609378,2010,Honda,Sports And Super Sports Bike,999,131,7110,8990
221153752,2010,Honda,Sports And Super Sports Bike,999,132,8690,8990
221153752,2010,BMW,Sports And Super Sports Bike,999,141,29800,8999
237537916,2010,BMW,Sports And Super Sports Bike,1000,143,23923,8999
237292084,2010,Yamaha,Sports And Super Sports Bike,998,134,10683,8999
232512754,2010,BMW,Sports And Super Sports Bike,998,147,10000,9000
235134699,2010,Ducati,Sports And Super Sports Bike,1198,120,12221,9000
237145257,2010,Yamaha,Sports And Super Sports Bike,998,134,18567,9100
237145257,2010,Suzuki,Sports And Super Sports Bike,1000,143,25000,9100
235502535,2010,Honda,Sports And Super Sports Bike,999,131,15100,9199
234996168,2010,BMW,Sports And Super Sports Bike,1293,129,21000,9199
230912997,2010,Honda,Sports And Super Sports Bike,999,131,18500,9200
233844723,2010,BMW,Sports And Super Sports Bike,1000,143,19500,9500
237144464,2010,Ducati,Sports And Super Sports Bike,1198,120,8700,9500
235927605,2010,BMW,Sports And Super Sports Bike,999,142,23950,9590
235927605,2010,BMW,Sports And Super Sports Bike,999,142,27000,9590
234876800,2010,BMW,Sports And Super Sports Bike,999,142,14485,9590
235955293,2010,Yamaha,Sports And Super Sports Bike,1000,134,6000,9599
235955293,2010,Yamaha,Sports And Super Sports Bike,1000,134,12500,9600
236105264,2010,Ducati,Sports And Super Sports Bike,1198,120,15794,9600
235061071,2010,Honda,Sports And Super Sports Bike,998,131,10800,9600
237174375,2010,BMW,Sports And Super Sports Bike,999,142,28297,9690
237174375,2010,BMW,Sports And Super Sports Bike,999,142,26903,9690
234059087,2010,BMW,Sports And Super Sports Bike,998,142,19900,9750
229757470,2010,BMW,Sports And Super Sports Bike,1293,129,19687,9780
235107880,2010,BMW,Sports And Super Sports Bike,999,142,27200,9790
237192997,2010,BMW,Sports And Super Sports Bike,1300,129,25923,9790
232825910,2010,Ducati,Sports And Super Sports Bike,848,92,3539,9800
232825910,2010,BMW,Sports And Super Sports Bike,999,142,25000,9800
231582465,2010,BMW,Sports And Super Sports Bike,999,142,18238,9890
237003420,2010,BMW,Sports And Super Sports Bike,999,142,11379,9940
228581459,2010,Yamaha,Sports And Super Sports Bike,1298,106,20200,9950
233129900,2010,MV Agusta,Sports And Super Sports Bike,998,137,13300,9980
237302993,2010,BMW,Sports And Super Sports Bike,1293,129,23200,9990
236111090,2010,Ducati,Sports And Super Sports Bike,1198,125,25893,9990
236111090,2010,BMW,Sports And Super Sports Bike,999,142,5860,9990
234699534,2010,Ducati,Sports And Super Sports Bike,1198,120,14636,9990
233782100,2010,BMW,Sports And Super Sports Bike,999,141,10659,9990
233782100,2010,KTM,Sports And Super Sports Bike,990,98,17000,9997
226631359,2010,Ducati,Sports And Super Sports Bike,1198,120,17412,10290
232569346,2010,BMW,Sports And Super Sports Bike,999,142,19100,10490
235854244,2010,BMW,Sports And Super Sports Bike,999,142,7800,10600
235854244,2010,BMW,Sports And Super Sports Bike,999,142,14000,10949
231982860,2010,Ducati,Sports And Super Sports Bike,1198,120,8951,10990
229565005,2010,BMW,Sports And Super Sports Bike,1000,142,15800,10990
226167731,2010,BMW,Sports And Super Sports Bike,999,140,14098,10999
235175058,2010,BMW,Sports And Super Sports Bike,999,142,9400,11000
237164531,2010,BMW,Sports And Super Sports Bike,999,142,14000,11500
237164531,2010,Ducati,Sports And Super Sports Bike,1098,109,15700,12400
236163237,2010,Ducati,Sports And Super Sports Bike,1198,125,5600,12500
208235720,2010,Ducati,Sports And Super Sports Bike,1198,125,23958,13990
228406600,2010,Ducati,Sports And Super Sports Bike,1198,125,15178,14600
235530012,2010,BMW,Sports And Super Sports Bike,998,142,27306,14619
233046006,2010,Ducati,Sports And Super Sports Bike,1198,120,7900,15990
233046006,2010,Ducati,Sports And Super Sports Bike,992,61,7650,18500
232110916,2011,Hyosung,Sports And Super Sports Bike,647,54,2789,2900
232110916,2011,Suzuki,Sports And Super Sports Bike,599,72,15726,3990
221505751,2011,Honda,Sports And Super Sports Bike,998,79,51559,3999
227551173,2011,Suzuki,Sports And Super Sports Bike,750,110,1787,7500
232711946,2011,Suzuki,Sports And Super Sports Bike,999,136,7200,8790
227661315,2011,Suzuki,Sports And Super Sports Bike,656,63,20345,4490
227661315,2011,Honda,Sports And Super Sports Bike,599,57,7500,4599
237029656,2011,Aprilia,Sports And Super Sports Bike,750,70,20453,4690
226405022,2011,Kawasaki,Sports And Super Sports Bike,599,92,49462,4800
226205817,2011,Honda,Sports And Super Sports Bike,599,75,37100,4990
226205817,2011,Honda,Sports And Super Sports Bike,600,75,18213,5200
237402512,2011,Honda,Sports And Super Sports Bike,599,75,21716,5480
233522060,2011,Honda,Sports And Super Sports Bike,600,77,29100,5500
233522060,2011,Honda,Sports And Super Sports Bike,600,75,7083,5790
237513784,2011,Honda,Sports And Super Sports Bike,599,75,3440,5800
232426603,2011,Yamaha,Sports And Super Sports Bike,800,79,8000,5990
237402145,2011,Honda,Sports And Super Sports Bike,599,88,10600,6000
237402145,2011,Honda,Sports And Super Sports Bike,600,88,12000,6099
237502519,2011,Suzuki,Sports And Super Sports Bike,600,93,10300,6199
236949217,2011,Suzuki,Sports And Super Sports Bike,599,35,16600,6200
233434748,2011,Suzuki,Sports And Super Sports Bike,599,93,7000,6250
232039212,2011,BMW,Sports And Super Sports Bike,798,63,40163,6290
235942468,2011,Suzuki,Sports And Super Sports Bike,750,110,31078,6490
235942468,2011,BMW,Sports And Super Sports Bike,798,63,16830,6490
234889569,2011,Suzuki,Sports And Super Sports Bike,599,92,21246,6490
226405002,2011,Suzuki,Sports And Super Sports Bike,600,92,7125,6498
229277767,2011,Suzuki,Sports And Super Sports Bike,599,93,8350,6550
232099840,2011,Honda,Sports And Super Sports Bike,1000,131,37200,6666
225501351,2011,Triumph,Sports And Super Sports Bike,675,92,13512,6700
235168680,2011,Suzuki,Sports And Super Sports Bike,600,92,17746,6700
235168680,2011,Suzuki,Sports And Super Sports Bike,750,110,19600,6750
236959678,2011,Suzuki,Sports And Super Sports Bike,599,93,13500,6750
232464495,2011,Suzuki,Sports And Super Sports Bike,750,110,11500,6750
232464495,2011,Suzuki,Sports And Super Sports Bike,750,110,18328,6750
205494366,2011,Honda,Sports And Super Sports Bike,599,88,15299,6790
232488586,2011,Suzuki,Sports And Super Sports Bike,599,93,15760,6799
232965084,2011,Honda,Sports And Super Sports Bike,599,88,22300,6880
232965084,2011,Suzuki,Sports And Super Sports Bike,599,92,11000,6890
223538704,2011,Kawasaki,Sports And Super Sports Bike,599,94,29000,6900
237455024,2011,Suzuki,Sports And Super Sports Bike,600,93,10000,6900
237093442,2011,Honda,Sports And Super Sports Bike,600,88,22693,6900
235831473,2011,Kawasaki,Sports And Super Sports Bike,1050,101,37500,6900
235044502,2011,Yamaha,Sports And Super Sports Bike,600,35,22221,6950
230132369,2011,Suzuki,Sports And Super Sports Bike,599,92,8826,6980
222883858,2011,Honda,Sports And Super Sports Bike,600,88,32704,6990
237145995,2011,Suzuki,Sports And Super Sports Bike,600,92,14579,6990
236433966,2011,Kawasaki,Sports And Super Sports Bike,599,94,10333,6990
236111089,2011,Suzuki,Sports And Super Sports Bike,600,93,17600,6990
235320834,2011,KTM,Sports And Super Sports Bike,1150,113,16203,6990
235320834,2011,Kawasaki,Sports And Super Sports Bike,998,138,37900,6990
235046540,2011,Suzuki,Sports And Super Sports Bike,999,136,30582,6990
236783218,2011,Honda,Sports And Super Sports Bike,599,88,14812,7000
236783218,2011,Suzuki,Sports And Super Sports Bike,750,110,21617,7195
226609997,2011,Kawasaki,Sports And Super Sports Bike,998,138,15696,7250
232591142,2011,Suzuki,Sports And Super Sports Bike,999,135,18300,7300
235497988,2011,Kawasaki,Sports And Super Sports Bike,600,94,10700,7300
235497988,2011,Kawasaki,Sports And Super Sports Bike,999,138,14200,7390
235431076,2011,Honda,Sports And Super Sports Bike,599,75,3474,7400
235933422,2011,Honda,Sports And Super Sports Bike,999,136,21900,7490
234882349,2011,Honda,Sports And Super Sports Bike,599,75,23441,7490
233996164,2011,Suzuki,Sports And Super Sports Bike,600,92,8000,7499
234933930,2011,Suzuki,Sports And Super Sports Bike,599,92,8000,7499
234933930,2011,Suzuki,Sports And Super Sports Bike,750,110,1787,7500
234751763,2011,Ducati,Sports And Super Sports Bike,848,103,8560,7500
231476622,2011,Ducati,Sports And Super Sports Bike,849,92,14250,7500
230836637,2011,Honda,Sports And Super Sports Bike,599,88,8987,7600
231233387,2011,Triumph,Sports And Super Sports Bike,675,92,9010,7699
234208833,2011,BMW,Sports And Super Sports Bike,798,62,1337,7790
226815622,2011,Yamaha,Sports And Super Sports Bike,600,93,24799,7790
226815622,2011,Honda,Sports And Super Sports Bike,1000,131,20500,7800
236740162,2011,Suzuki,Sports And Super Sports Bike,750,110,5470,7890
234964801,2011,Triumph,Sports And Super Sports Bike,675,92,3225,7950
234964801,2011,MV Agusta,Sports And Super Sports Bike,982,104,8210,7990
236397040,2011,Honda,Sports And Super Sports Bike,999,131,26938,7990
235969031,2011,Honda,Sports And Super Sports Bike,999,131,15715,7990
232572907,2011,Yamaha,Sports And Super Sports Bike,599,95,14177,7990
232572907,2011,Suzuki,Sports And Super Sports Bike,1340,145,3701,7990
231830446,2011,Kawasaki,Sports And Super Sports Bike,998,138,6113,7990
225406508,2011,Honda,Sports And Super Sports Bike,999,131,29000,7999
228608562,2011,Yamaha,Sports And Super Sports Bike,1000,138,16950,7999
236936222,2011,Yamaha,Sports And Super Sports Bike,600,93,12088,8190
228300347,2011,Honda,Sports And Super Sports Bike,599,88,2400,8200
228300347,2011,Honda,Sports And Super Sports Bike,999,131,18700,8250
231401965,2011,Honda,Sports And Super Sports Bike,999,131,20100,8290
223995414,2011,BMW,Sports And Super Sports Bike,998,142,30000,8399
235575698,2011,Yamaha,Sports And Super Sports Bike,1000,134,21771,8449
232656693,2011,KTM,Sports And Super Sports Bike,1195,125,38100,8450
234434861,2011,Yamaha,Sports And Super Sports Bike,600,95,9800,8450
234434437,2011,BMW,Sports And Super Sports Bike,1293,129,80000,8490
234434437,2011,Suzuki,Sports And Super Sports Bike,999,136,11356,8490
234302437,2011,Honda,Sports And Super Sports Bike,1000,131,23000,8490
216301231,2011,Ducati,Sports And Super Sports Bike,849,96,22764,8490
216301231,2011,Ducati,Sports And Super Sports Bike,849,103,19600,8499
233778306,2011,Yamaha,Sports And Super Sports Bike,1000,134,31750,8499
224035260,2011,Aprilia,Sports And Super Sports Bike,999,123,25800,8499
211379830,2011,BMW,Sports And Super Sports Bike,999,142,25583,8499
211379830,2011,Kawasaki,Sports And Super Sports Bike,998,147,14000,8500
237308107,2011,KTM,Sports And Super Sports Bike,1150,113,6700,8500
195788552,2011,Ducati,Sports And Super Sports Bike,848,96,19906,8590
215311291,2011,MV Agusta,Sports And Super Sports Bike,998,134,5000,8600
237640732,2011,Suzuki,Sports And Super Sports Bike,749,131,26011,8600
232440594,2011,Kawasaki,Sports And Super Sports Bike,1000,147,18520,8600
232440594,2011,Yamaha,Sports And Super Sports Bike,998,133,16865,8690
237303840,2011,Suzuki,Sports And Super Sports Bike,999,136,7200,8790
232711946,2011,Aprilia,Sports And Super Sports Bike,999,132,10300,8800
233557006,2011,BMW,Sports And Super Sports Bike,1293,129,47562,8800
231177786,2011,Honda,Sports And Super Sports Bike,1000,130,6500,8850
234823673,2011,BMW,Sports And Super Sports Bike,999,142,27593,8890
236079952,2011,Honda,Sports And Super Sports Bike,999,131,22900,8900
236079952,2011,Kawasaki,Sports And Super Sports Bike,1000,147,19600,8900
221672571,2011,BMW,Sports And Super Sports Bike,999,142,41142,8990
234226929,2011,Honda,Sports And Super Sports Bike,999,131,16610,8990
234226929,2011,MV Agusta,Sports And Super Sports Bike,998,137,14980,8999
232040606,2011,Ducati,Sports And Super Sports Bike,849,103,14100,8999
228923889,2011,BMW,Sports And Super Sports Bike,999,142,33000,9000
236175657,2011,KTM,Sports And Super Sports Bike,1190,129,35000,9000
236175657,2011,Suzuki,Sports And Super Sports Bike,999,136,10850,9000
231924587,2011,Kawasaki,Sports And Super Sports Bike,998,147,9800,9100
231661255,2011,Aprilia,Sports And Super Sports Bike,999,140,20000,9199
233483809,2011,Honda,Sports And Super Sports Bike,999,131,9900,9200
232104074,2011,Suzuki,Sports And Super Sports Bike,999,136,5321,9200
234765199,2011,Yamaha,Sports And Super Sports Bike,998,134,13959,9290
234765199,2011,Aprilia,Sports And Super Sports Bike,999,132,14390,9490
236734498,2011,Kawasaki,Sports And Super Sports Bike,999,147,14400,9490
231330411,2011,BMW,Sports And Super Sports Bike,999,142,33800,9500
217620235,2011,Ducati,Sports And Super Sports Bike,1198,109,10500,9500
193513449,2011,Yamaha,Sports And Super Sports Bike,998,134,10100,9650
233204738,2011,Kawasaki,Sports And Super Sports Bike,998,147,8800,9700
236827441,2011,Kawasaki,Sports And Super Sports Bike,1000,147,18500,9750
236827441,2011,BMW,Sports And Super Sports Bike,999,142,35648,9780
236842004,2011,BMW,Sports And Super Sports Bike,999,142,27000,9800
236731855,2011,KTM,Sports And Super Sports Bike,1195,129,10000,9900
236731855,2011,Suzuki,Sports And Super Sports Bike,750,110,4300,9900
199583467,2011,Ducati,Sports And Super Sports Bike,1198,120,15400,9990
236323226,2011,Yamaha,Sports And Super Sports Bike,998,134,2460,9990
235959688,2011,Aprilia,Sports And Super Sports Bike,1000,132,11900,9990
235959688,2011,BMW,Sports And Super Sports Bike,999,142,17650,9990
232384353,2011,Aprilia,Sports And Super Sports Bike,999,132,23910,9990
228440280,2011,Honda,Sports And Super Sports Bike,998,131,12500,9990
207839746,2011,Ducati,Sports And Super Sports Bike,1099,119,4599,9998
233956123,2011,Suzuki,Sports And Super Sports Bike,749,110,7503,9999
235189205,2011,Honda,Sports And Super Sports Bike,999,131,12000,10000
235189205,2011,Honda,Sports And Super Sports Bike,999,126,22000,10000
213670155,2011,BMW,Sports And Super Sports Bike,1000,142,47706,10249
230714786,2011,BMW,Sports And Super Sports Bike,999,142,17000,10250
237088002,2011,BMW,Sports And Super Sports Bike,999,142,25600,10299
232465415,2011,BMW,Sports And Super Sports Bike,999,142,27073,10380
230333573,2011,BMW,Sports And Super Sports Bike,1293,129,21021,10490
235468213,2011,Yamaha,Sports And Super Sports Bike,998,134,6900,10500
235468213,2011,Aprilia,Sports And Super Sports Bike,999,132,10700,10500
216247176,2011,BMW,Sports And Super Sports Bike,999,142,19116,10590
229258759,2011,BMW,Sports And Super Sports Bike,1000,142,25600,10590
229258759,2011,BMW,Sports And Super Sports Bike,999,142,19135,10599
230441137,2011,BMW,Sports And Super Sports Bike,999,142,13500,10700
226544673,2011,BMW,Sports And Super Sports Bike,999,142,9920,10990
234329701,2011,BMW,Sports And Super Sports Bike,1293,129,35319,10990
234329701,2011,BMW,Sports And Super Sports Bike,1293,129,22000,10990
223491515,2011,BMW,Sports And Super Sports Bike,999,142,19000,10999
229291175,2011,Honda,Sports And Super Sports Bike,999,131,8461,11000
235768899,2011,Ducati,Sports And Super Sports Bike,1198,120,15693,11990
236857656,2011,Bimota,Sports And Super Sports Bike,1078,66,16000,11990
228539875,2011,Ducati,Sports And Super Sports Bike,1198,120,15000,12500
228539875,2011,MV Agusta,Sports And Super Sports Bike,998,148,1719,12990
231334698,2011,Ducati,Sports And Super Sports Bike,1198,125,9500,13500
234394764,2011,Aprilia,Sports And Super Sports Bike,1000,132,10400,13500
232425019,2011,Ducati,Sports And Super Sports Bike,1200,125,18000,13800
